age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
40,Gov,412.9467277991194,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,38,United-States,0
41,Private,424.4266721119209,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,Iran,1
38,Gov,339.22853653547486,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70,United-States,1
23,Private,339.7911123028382,College,9,Never-married,Transport-moving,Other,White,Male,0.0,0.0,40,United-States,0
40,Private,589.8220070495844,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
41,Private,442.7200018070112,College,9,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,20,United-States,0
24,Gov,523.3593411796526,Assoc,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,50,United-States,0
20,Private,345.18980286213554,College,10,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,20,United-States,0
38,Private,423.66024123110725,College,10,No spouse,Craft-repair,Other,White,Male,0.0,2.291335861931147,40,United-States,0
56,Private,451.1984042524973,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35,United-States,0
58,Private,486.41134855181986,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45,United-States,1
32,Private,428.85428760827375,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,34,United-States,0
40,Private,455.6072870356663,Assoc,12,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,2.323929576704881,60,United-States,1
45,Private,391.33233957852246,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,0
41,Private,335.802025008784,Doctorate,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,1
42,Private,625.1247875424554,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40,United-States,0
59,Gov,413.91786624884895,School,6,No spouse,Other-service,Other,Black,Female,0.0,0.0,30,United-States,0
19,Gov,165.47507365159262,College,10,Never-married,Adm-clerical,Other,White,Male,0.0,0.0,40,United-States,0
58,Private,508.934180420219,College,10,Never-married,Transport-moving,Other,White,Male,0.0,0.0,20,United-States,0
42,Private,550.4943233131473,College,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Cambodia,1
20,Private,343.2040209554661,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
32,Private,415.426287083521,College,9,No spouse,Other-service,Other,White,Female,0.0,0.0,30,United-States,0
45,Private,433.2043397751228,Assoc,11,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,45,United-States,0
50,Private,452.2366637060733,School,4,No spouse,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
36,Private,387.35255259259617,Bachelors,13,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
45,Private,313.19642398980227,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,0
17,Private,495.90119983722565,School,7,Never-married,Other-service,Other,White,Male,0.0,0.0,12,United-States,0
59,Private,382.11647438968134,College,10,Married-civ-spouse,Sales,Husband,White,Male,2.5176471042739137,0.0,40,United-States,0
26,Private,615.0788567330209,School,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
37,Self-emp-inc,507.24254553418524,College,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,75,Thailand,1
19,Private,467.92734478762833,College,10,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,24,Canada,0
64,Private,145.5128860273206,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
33,Private,430.6738905482894,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,45,United-States,0
33,Private,471.38625351191564,College,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40,United-States,1
61,Private,264.3236652288251,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
17,Private,437.3328252029568,School,5,Never-married,Other-service,Other,White,Male,2.1672895649572896,0.0,24,United-States,0
50,Private,175.07998172264013,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2.3753059989841985,0.0,98,United-States,0
27,Gov,457.28437541643603,Masters,14,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,35,United-States,0
30,Private,265.28663743204254,College,9,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
43,Private,691.3631462552802,College,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40,United-States,0
44,Private,413.42955869168327,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2.686858981072369,0.0,40,United-States,1
35,Private,436.08944036745487,College,10,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,0
25,Private,440.2124487108469,College,10,Never-married,Tech-support,Other,White,Female,0.0,0.0,40,United-States,0
24,Private,528.6511136846303,College,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2.686858981072369,0.0,48,United-States,1
22,Private,186.86358660798524,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,15,Germany,0
42,Gov,312.5507958716471,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2.5863343733608684,0.0,40,United-States,1
34,Private,418.82335178449637,Assoc,12,No spouse,Sales,Other,Black,Female,0.0,0.0,45,United-States,0
60,Private,417.0851232062827,Bachelors,13,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,42,United-States,0
21,Private,453.60665779946396,College,9,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,0
57,Federal-gov,652.0437101912723,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,2.911302183491884,0.0,40,United-States,1
41,Private,469.6072827373954,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,1
50,Private,420.24873586960376,College,10,No spouse,Other-service,Other,White,Male,0.0,0.0,45,United-States,0
25,Private,609.9073700161362,Bachelors,13,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,0
50,Private,440.32260900389844,School,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Ecuador,0
36,Private,447.60697045510807,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,0
31,Private,357.20442326488626,College,9,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
29,Gov,469.4880190164601,Bachelors,13,Never-married,Protective-serv,Other,White,Male,0.0,0.0,56,United-States,0
21,Private,481.5921510988318,College,10,Never-married,Sales,Other,White,Male,0.0,0.0,45,United-States,0
27,Private,498.39943820193054,Bachelors,13,Never-married,Tech-support,Other,Black,Female,0.0,0.0,40,United-States,0
65,Private,333.3091657905615,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,16,United-States,0
37,Self-emp-inc,239.63305281200255,Bachelors,13,No spouse,Sales,Other,White,Female,0.0,0.0,60,United-States,0
39,Private,396.7908769112516,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,2.4733548660147044,0.0,40,United-States,0
24,Private,527.3803181765509,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
38,Private,411.6661268552466,College,9,No spouse,Sales,Other,White,Male,0.0,0.0,80,United-States,0
48,Private,382.4499967315989,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,2.7024461054414273,0.0,40,United-States,1
21,Private,392.0688715009137,College,10,Never-married,Other-service,Other,Asian-Pac-Islander,Female,0.0,0.0,25,United-States,0
31,Private,466.3260661811647,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,1
55,Private,488.5058853279047,College,9,Married-civ-spouse,Sales,Husband,White,Male,2.539067765255628,0.0,40,United-States,1
24,Private,550.7231609438629,College,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0.0,0.0,40,Laos,0
43,Private,416.3183877755101,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
26,Private,440.39187095131535,Assoc,12,Never-married,Tech-support,Other,White,Male,0.0,0.0,45,United-States,0
46,Private,288.2394837630681,Assoc,12,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,33,United-States,0
35,Private,440.24425038834977,Assoc,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
41,Self-emp-inc,187.04812215042418,College,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,54,United-States,1
26,Private,243.52823244954578,Bachelors,13,Never-married,Sales,Other,White,Male,0.0,0.0,40,United-States,0
34,Private,378.0171953760834,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2.686858981072369,0.0,35,Taiwan,1
19,Private,927.5494595977079,College,10,Never-married,Prof-specialty,Other,Black,Female,0.0,0.0,25,United-States,0
36,Private,453.4390808035849,Bachelors,13,No spouse,Prof-specialty,Other,Black,Female,0.0,0.0,40,United-States,1
22,Private,446.87582167756625,College,10,Never-married,Sales,Other,White,Male,0.0,0.0,15,United-States,0
24,Private,438.12555278139166,College,10,Never-married,Machine-op-inspct,Other,White,Male,0.0,0.0,40,United-States,0
77,Private,372.44328427292123,College,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
22,Private,631.7333298156747,School,3,Married-civ-spouse,Machine-op-inspct,Other,White,Female,0.0,0.0,40,Mexico,0
29,Private,650.5059569289124,College,10,Never-married,Tech-support,Other,White,Female,0.0,0.0,40,United-States,0
62,Private,399.8012005984975,College,9,No spouse,Other-service,Other,White,Female,0.0,0.0,24,United-States,0
39,Private,417.50209580312287,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,0
43,Private,224.4014260204244,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.251199846126711,50,United-States,0
35,Private,431.4046824038886,College,9,No spouse,Transport-moving,Other,White,Male,0.0,0.0,45,United-States,0
29,Private,447.6393637740095,School,7,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,0
76,Private,417.50329340018385,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,10,United-States,0
63,Private,279.9696412113285,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45,United-States,0
23,Private,460.00108695523755,Assoc,11,Never-married,Prof-specialty,Other,Black,Female,0.0,0.0,15,United-States,0
43,Private,433.27589362899016,College,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,2.311929867334273,50,United-States,1
58,Private,566.7195073402714,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,0
66,Private,357.66045350303966,College,9,Never-married,Transport-moving,Other,White,Male,2.33331112234769,0.0,55,United-States,0
41,Private,454.4942243857451,College,10,Never-married,Craft-repair,Other,Black,Male,0.0,0.0,45,United-States,0
26,Private,473.8807866964011,Bachelors,13,Never-married,Adm-clerical,Other,White,Male,0.0,0.0,40,United-States,0
47,Private,422.7126683694256,Assoc,11,Never-married,Other-service,Other,White,Male,0.0,0.0,40,United-States,0
55,Gov,313.9187793044564,School,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,0
53,Private,492.55050502461165,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
17,Private,520.5208929524347,School,3,Never-married,Other-service,Other,White,Male,0.0,0.0,48,Mexico,0
30,Private,306.9771978502638,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
49,Private,266.82391197192203,Masters,14,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,60,United-States,0
19,Private,322.6639118339701,College,9,Never-married,Sales,Other,Black,Male,0.0,0.0,30,Haiti,0
45,Private,511.0694669024946,College,9,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40,United-States,0
26,Private,308.1168609472711,Assoc,12,Never-married,Sales,Other,White,Male,0.0,0.0,40,United-States,0
38,Private,544.4979338803776,Assoc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,2.686858981072369,0.0,40,United-States,1
36,Gov,345.35778549208936,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,2.686858981072369,0.0,40,United-States,1
33,Private,291.62132980973803,College,9,Never-married,Farming-fishing,Other,White,Male,0.0,0.0,20,United-States,0
22,Gov,541.6308706120802,College,10,Never-married,Protective-serv,Other,Black,Female,0.0,0.0,40,United-States,0
43,Private,491.8282220450551,Bachelors,13,Never-married,Sales,Other,White,Male,0.0,0.0,42,United-States,0
67,Private,190.09208294929067,School,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,8,United-States,0
30,Private,389.85766633477914,Assoc,11,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
56,Private,318.0062892459833,Assoc,12,No spouse,Other-service,Other,White,Male,0.0,0.0,25,Iran,0
31,Private,395.55530586758664,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,25,United-States,0
33,Private,343.4574209418105,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
26,Private,438.47690931222365,College,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,0
33,Private,333.71095277200595,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
46,Gov,574.240367790353,School,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30,United-States,0
59,Private,609.9344227046051,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
38,Federal-gov,308.9207017990216,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
65,Private,401.7461885320133,School,7,No spouse,Other-service,Other,Other,Male,0.0,0.0,40,United-States,0
40,Private,310.0467706653304,Assoc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,1
42,Private,334.5878061137315,College,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,35,United-States,0
26,Private,342.23529917295207,School,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Portugal,0
36,Private,589.9338946017596,School,6,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,24,United-States,0
62,Private,519.703761772031,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
43,Private,424.9811760537165,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,0
43,Private,417.8217323213334,Bachelors,13,No spouse,Exec-managerial,Other,White,Male,0.0,2.2642021283863363,45,United-States,1
22,Private,640.6551334376397,College,9,No spouse,Sales,Other,White,Male,0.0,0.0,55,United-States,0
28,Private,303.7466049192978,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
56,Private,427.8796559781734,College,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,0
22,Private,602.1536348806673,Assoc,12,Never-married,Sales,Other,White,Female,0.0,0.0,15,United-States,0
57,Private,460.92081749471896,Bachelors,13,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,45,United-States,1
39,Private,693.5848902621798,College,9,No spouse,Sales,Other,White,Female,0.0,0.0,40,United-States,0
26,Federal-gov,431.1438275100317,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,15,United-States,0
17,Private,299.70151818100624,School,7,Never-married,Other-service,Other,White,Male,0.0,0.0,10,United-States,0
40,Gov,428.9731926356238,Assoc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,38,United-States,1
45,Private,506.6053690990651,College,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40,United-States,0
44,Private,400.40354643784065,College,9,Never-married,Craft-repair,Other,Black,Male,0.0,0.0,40,United-States,0
20,Gov,592.3217031309928,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,10,United-States,0
33,Private,517.1112066084045,College,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40,United-States,0
23,Private,188.76705220985997,College,10,Never-married,Sales,Other,White,Male,0.0,0.0,40,United-States,0
46,Private,284.4538626912983,Masters,14,No spouse,Exec-managerial,Other,White,Male,0.0,0.0,30,United-States,0
38,Private,415.8449230181848,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,0
54,Private,417.5152691818588,College,9,No spouse,Transport-moving,Other,White,Male,0.0,0.0,40,United-States,0
46,Private,463.63239748749226,School,3,No spouse,Craft-repair,Other,White,Female,0.0,2.3677546125044886,45,United-States,0
25,Private,587.359344864794,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
46,Private,329.69531388844456,College,10,No spouse,Sales,Other,White,Female,0.0,0.0,40,United-States,0
36,Gov,342.50839405772234,College,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0.0,0.0,40,United-States,0
23,Private,629.3639646500267,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,25,United-States,0
29,Private,366.2676616901907,College,9,No spouse,Machine-op-inspct,Other,White,Male,0.0,0.0,40,United-States,0
